"keyword","time","value"
"GMDA","2022-08-01",45
"GMDA","2022-08-02",60
"GMDA","2022-08-03",79
"GMDA","2022-08-04",76
"GMDA","2022-08-05",0
"GMDA","2022-08-06",0
"GMDA","2022-08-07",0
"GMDA","2022-08-08",38
"GMDA","2022-08-09",0
"GMDA","2022-08-10",72
"GMDA","2022-08-11",43
"GMDA","2022-08-12",100
"GMDA","2022-08-13",0
"GMDA","2022-08-14",61
"GMDA","2022-08-15",72
"GMDA","2022-08-16",49
"GMDA","2022-08-17",65
"GMDA","2022-08-18",74
"GMDA","2022-08-19",76
"GMDA","2022-08-20",0
"GMDA","2022-08-21",27
"GMDA","2022-08-22",42
"GMDA","2022-08-23",100
"GMDA","2022-08-24",50
"GMDA","2022-08-25",37
"GMDA","2022-08-26",54
"GMDA","2022-08-27",0
"GMDA","2022-08-28",40
"GMDA","2022-08-29",49
"GMDA","2022-08-30",66
"GMDA","2022-08-31",21
