"keyword","time","value"
"AAPL","2023-04-01",23
"AAPL","2023-04-02",21
"AAPL","2023-04-03",91
"AAPL","2023-04-04",93
"AAPL","2023-04-05",83
"AAPL","2023-04-06",90
"AAPL","2023-04-07",46
"AAPL","2023-04-08",17
"AAPL","2023-04-09",16
"AAPL","2023-04-10",90
"AAPL","2023-04-11",90
"AAPL","2023-04-12",83
"AAPL","2023-04-13",93
"AAPL","2023-04-14",93
"AAPL","2023-04-15",20
"AAPL","2023-04-16",22
"AAPL","2023-04-17",90
"AAPL","2023-04-18",92
"AAPL","2023-04-19",100
"AAPL","2023-04-20",96
"AAPL","2023-04-21",91
"AAPL","2023-04-22",24
"AAPL","2023-04-23",16
"AAPL","2023-04-24",82
