"keyword","time","value"
"APE","2022-07-01",85
"APE","2022-07-02",0
"APE","2022-07-03",0
"APE","2022-07-04",0
"APE","2022-07-05",0
"APE","2022-07-06",67
"APE","2022-07-07",0
"APE","2022-07-08",0
"APE","2022-07-09",90
"APE","2022-07-10",0
"APE","2022-07-11",0
"APE","2022-07-12",0
"APE","2022-07-13",0
"APE","2022-07-14",0
"APE","2022-07-15",71
"APE","2022-07-16",0
"APE","2022-07-17",0
"APE","2022-07-18",0
"APE","2022-07-19",0
"APE","2022-07-20",0
"APE","2022-07-21",0
"APE","2022-07-22",0
"APE","2022-07-23",0
"APE","2022-07-24",0
"APE","2022-07-25",0
"APE","2022-07-26",90
"APE","2022-07-27",0
"APE","2022-07-28",0
"APE","2022-07-29",0
"APE","2022-07-30",100
"APE","2022-07-31",0
