"keyword","time","value"
"NFLX","2022-06-01",78
"NFLX","2022-06-02",74
"NFLX","2022-06-03",65
"NFLX","2022-06-04",18
"NFLX","2022-06-05",31
"NFLX","2022-06-06",63
"NFLX","2022-06-07",60
"NFLX","2022-06-08",81
"NFLX","2022-06-09",75
"NFLX","2022-06-10",100
"NFLX","2022-06-11",32
"NFLX","2022-06-12",13
"NFLX","2022-06-13",92
"NFLX","2022-06-14",97
"NFLX","2022-06-15",96
"NFLX","2022-06-16",97
"NFLX","2022-06-17",77
"NFLX","2022-06-18",13
"NFLX","2022-06-19",16
"NFLX","2022-06-20",32
"NFLX","2022-06-21",91
"NFLX","2022-06-22",63
"NFLX","2022-06-23",95
"NFLX","2022-06-24",80
"NFLX","2022-06-25",23
"NFLX","2022-06-26",9
"NFLX","2022-06-27",57
"NFLX","2022-06-28",55
"NFLX","2022-06-29",63
"NFLX","2022-06-30",50
