"keyword","time","value"
"EXTR","2023-01-01",41
"EXTR","2023-01-02",60
"EXTR","2023-01-03",75
"EXTR","2023-01-04",53
"EXTR","2023-01-05",69
"EXTR","2023-01-06",25
"EXTR","2023-01-07",34
"EXTR","2023-01-08",57
"EXTR","2023-01-09",44
"EXTR","2023-01-10",38
"EXTR","2023-01-11",100
"EXTR","2023-01-12",48
"EXTR","2023-01-13",67
"EXTR","2023-01-14",64
"EXTR","2023-01-15",56
"EXTR","2023-01-16",78
"EXTR","2023-01-17",63
"EXTR","2023-01-18",36
"EXTR","2023-01-19",47
"EXTR","2023-01-20",51
"EXTR","2023-01-21",39
"EXTR","2023-01-22",27
"EXTR","2023-01-23",61
"EXTR","2023-01-24",59
"EXTR","2023-01-25",74
"EXTR","2023-01-26",61
"EXTR","2023-01-27",51
"EXTR","2023-01-28",55
"EXTR","2023-01-29",64
"EXTR","2023-01-30",53
"EXTR","2023-01-31",61
