"keyword","time","value"
"PHYS","2023-03-01",78
"PHYS","2023-03-02",89
"PHYS","2023-03-03",69
"PHYS","2023-03-04",41
"PHYS","2023-03-05",45
"PHYS","2023-03-06",74
"PHYS","2023-03-07",56
"PHYS","2023-03-08",63
"PHYS","2023-03-09",68
"PHYS","2023-03-10",59
"PHYS","2023-03-11",46
"PHYS","2023-03-12",50
"PHYS","2023-03-13",71
"PHYS","2023-03-14",67
"PHYS","2023-03-15",66
"PHYS","2023-03-16",79
"PHYS","2023-03-17",74
"PHYS","2023-03-18",38
"PHYS","2023-03-19",42
"PHYS","2023-03-20",100
"PHYS","2023-03-21",85
"PHYS","2023-03-22",69
"PHYS","2023-03-23",77
"PHYS","2023-03-24",79
"PHYS","2023-03-25",65
"PHYS","2023-03-26",41
"PHYS","2023-03-27",66
"PHYS","2023-03-28",73
"PHYS","2023-03-29",82
"PHYS","2023-03-30",77
"PHYS","2023-03-31",66
"PHYS","2023-04-01",36
"PHYS","2023-04-02",36
"PHYS","2023-04-03",74
