"keyword","time","value"
"VALE","2022-11-01",97
"VALE","2022-11-02",90
"VALE","2022-11-03",93
"VALE","2022-11-04",93
"VALE","2022-11-05",90
"VALE","2022-11-06",83
"VALE","2022-11-07",94
"VALE","2022-11-08",91
"VALE","2022-11-09",89
"VALE","2022-11-10",89
"VALE","2022-11-11",100
"VALE","2022-11-12",87
"VALE","2022-11-13",89
"VALE","2022-11-14",95
"VALE","2022-11-15",85
"VALE","2022-11-16",89
"VALE","2022-11-17",97
"VALE","2022-11-18",93
"VALE","2022-11-19",92
"VALE","2022-11-20",88
"VALE","2022-11-21",99
"VALE","2022-11-22",93
"VALE","2022-11-23",97
"VALE","2022-11-24",89
"VALE","2022-11-25",91
"VALE","2022-11-26",85
"VALE","2022-11-27",82
"VALE","2022-11-28",84
"VALE","2022-11-29",88
"VALE","2022-11-30",85
