"keyword","time","value"
"GRIN","2022-03-01",94
"GRIN","2022-03-02",87
"GRIN","2022-03-03",85
"GRIN","2022-03-04",74
"GRIN","2022-03-05",73
"GRIN","2022-03-06",75
"GRIN","2022-03-07",81
"GRIN","2022-03-08",83
"GRIN","2022-03-09",77
"GRIN","2022-03-10",91
"GRIN","2022-03-11",100
"GRIN","2022-03-12",86
"GRIN","2022-03-13",94
"GRIN","2022-03-14",99
"GRIN","2022-03-15",90
"GRIN","2022-03-16",71
"GRIN","2022-03-17",82
"GRIN","2022-03-18",81
"GRIN","2022-03-19",64
"GRIN","2022-03-20",77
"GRIN","2022-03-21",86
"GRIN","2022-03-22",79
"GRIN","2022-03-23",82
"GRIN","2022-03-24",84
"GRIN","2022-03-25",74
"GRIN","2022-03-26",88
"GRIN","2022-03-27",84
"GRIN","2022-03-28",91
"GRIN","2022-03-29",90
"GRIN","2022-03-30",89
"GRIN","2022-03-31",92
