"keyword","time","value"
"SCHW","2022-05-01",18
"SCHW","2022-05-02",68
"SCHW","2022-05-03",49
"SCHW","2022-05-04",43
"SCHW","2022-05-05",55
"SCHW","2022-05-06",52
"SCHW","2022-05-07",54
"SCHW","2022-05-08",21
"SCHW","2022-05-09",66
"SCHW","2022-05-10",53
"SCHW","2022-05-11",38
"SCHW","2022-05-12",53
"SCHW","2022-05-13",41
"SCHW","2022-05-14",0
"SCHW","2022-05-15",41
"SCHW","2022-05-16",55
"SCHW","2022-05-17",50
"SCHW","2022-05-18",100
"SCHW","2022-05-19",59
"SCHW","2022-05-20",86
"SCHW","2022-05-21",33
"SCHW","2022-05-22",47
"SCHW","2022-05-23",51
"SCHW","2022-05-24",43
"SCHW","2022-05-25",46
"SCHW","2022-05-26",40
"SCHW","2022-05-27",57
"SCHW","2022-05-28",59
"SCHW","2022-05-29",21
"SCHW","2022-05-30",18
"SCHW","2022-05-31",61
