"keyword","time","value"
"HAIA","2022-03-01",65
"HAIA","2022-03-02",65
"HAIA","2022-03-03",100
"HAIA","2022-03-04",50
"HAIA","2022-03-05",29
"HAIA","2022-03-06",25
"HAIA","2022-03-07",45
"HAIA","2022-03-08",32
"HAIA","2022-03-09",29
"HAIA","2022-03-10",24
"HAIA","2022-03-11",25
"HAIA","2022-03-12",28
"HAIA","2022-03-13",18
"HAIA","2022-03-14",38
"HAIA","2022-03-15",30
"HAIA","2022-03-16",50
"HAIA","2022-03-17",46
"HAIA","2022-03-18",36
"HAIA","2022-03-19",17
"HAIA","2022-03-20",16
"HAIA","2022-03-21",42
"HAIA","2022-03-22",29
"HAIA","2022-03-23",33
"HAIA","2022-03-24",35
"HAIA","2022-03-25",25
"HAIA","2022-03-26",18
"HAIA","2022-03-27",22
"HAIA","2022-03-28",36
"HAIA","2022-03-29",30
"HAIA","2022-03-30",38
"HAIA","2022-03-31",29
