"keyword","time","value"
"TEAF","2022-03-01",36
"TEAF","2022-03-02",22
"TEAF","2022-03-03",23
"TEAF","2022-03-04",26
"TEAF","2022-03-05",0
"TEAF","2022-03-06",58
"TEAF","2022-03-07",47
"TEAF","2022-03-08",100
"TEAF","2022-03-09",27
"TEAF","2022-03-10",51
"TEAF","2022-03-11",0
"TEAF","2022-03-12",25
"TEAF","2022-03-13",29
"TEAF","2022-03-14",66
"TEAF","2022-03-15",26
"TEAF","2022-03-16",30
"TEAF","2022-03-17",0
"TEAF","2022-03-18",0
"TEAF","2022-03-19",29
"TEAF","2022-03-20",50
"TEAF","2022-03-21",37
"TEAF","2022-03-22",0
"TEAF","2022-03-23",0
"TEAF","2022-03-24",64
"TEAF","2022-03-25",43
"TEAF","2022-03-26",0
"TEAF","2022-03-27",0
"TEAF","2022-03-28",40
"TEAF","2022-03-29",20
"TEAF","2022-03-30",25
"TEAF","2022-03-31",35
