"keyword","time","value"
"CSCO","2022-12-01",100
"CSCO","2022-12-02",82
"CSCO","2022-12-03",37
"CSCO","2022-12-04",26
"CSCO","2022-12-05",71
"CSCO","2022-12-06",68
"CSCO","2022-12-07",47
"CSCO","2022-12-08",45
"CSCO","2022-12-09",54
"CSCO","2022-12-10",20
"CSCO","2022-12-11",0
"CSCO","2022-12-12",73
"CSCO","2022-12-13",88
"CSCO","2022-12-14",74
"CSCO","2022-12-15",67
"CSCO","2022-12-16",57
"CSCO","2022-12-17",15
"CSCO","2022-12-18",24
"CSCO","2022-12-19",56
"CSCO","2022-12-20",83
"CSCO","2022-12-21",74
"CSCO","2022-12-22",65
"CSCO","2022-12-23",53
"CSCO","2022-12-24",17
"CSCO","2022-12-25",19
"CSCO","2022-12-26",28
"CSCO","2022-12-27",60
"CSCO","2022-12-28",42
"CSCO","2022-12-29",52
"CSCO","2022-12-30",62
"CSCO","2022-12-31",33
