"keyword","time","value"
"AMD","2023-03-01",43
"AMD","2023-03-02",24
"AMD","2023-03-03",0
"AMD","2023-03-04",0
"AMD","2023-03-05",11
"AMD","2023-03-06",52
"AMD","2023-03-07",59
"AMD","2023-03-08",61
"AMD","2023-03-09",45
"AMD","2023-03-10",25
"AMD","2023-03-11",0
"AMD","2023-03-12",9
"AMD","2023-03-13",31
"AMD","2023-03-14",45
"AMD","2023-03-15",43
"AMD","2023-03-16",100
"AMD","2023-03-17",36
"AMD","2023-03-18",31
"AMD","2023-03-19",0
"AMD","2023-03-20",48
"AMD","2023-03-21",28
"AMD","2023-03-22",45
"AMD","2023-03-23",48
"AMD","2023-03-24",48
"AMD","2023-03-25",9
"AMD","2023-03-26",0
"AMD","2023-03-27",49
"AMD","2023-03-28",50
"AMD","2023-03-29",46
"AMD","2023-03-30",61
"AMD","2023-03-31",34
"AMD","2023-04-01",0
"AMD","2023-04-02",0
"AMD","2023-04-03",42
