"keyword","time","value"
"ROKU","2022-05-01",87
"ROKU","2022-05-02",86
"ROKU","2022-05-03",81
"ROKU","2022-05-04",78
"ROKU","2022-05-05",78
"ROKU","2022-05-06",82
"ROKU","2022-05-07",80
"ROKU","2022-05-08",99
"ROKU","2022-05-09",81
"ROKU","2022-05-10",80
"ROKU","2022-05-11",86
"ROKU","2022-05-12",77
"ROKU","2022-05-13",81
"ROKU","2022-05-14",82
"ROKU","2022-05-15",87
"ROKU","2022-05-16",76
"ROKU","2022-05-17",77
"ROKU","2022-05-18",73
"ROKU","2022-05-19",72
"ROKU","2022-05-20",76
"ROKU","2022-05-21",87
"ROKU","2022-05-22",100
"ROKU","2022-05-23",82
"ROKU","2022-05-24",86
"ROKU","2022-05-25",83
"ROKU","2022-05-26",77
"ROKU","2022-05-27",80
"ROKU","2022-05-28",91
"ROKU","2022-05-29",97
"ROKU","2022-05-30",91
"ROKU","2022-05-31",86
