"keyword","time","value"
"NFLX","2022-03-01",55
"NFLX","2022-03-02",71
"NFLX","2022-03-03",39
"NFLX","2022-03-04",65
"NFLX","2022-03-05",24
"NFLX","2022-03-06",21
"NFLX","2022-03-07",90
"NFLX","2022-03-08",79
"NFLX","2022-03-09",59
"NFLX","2022-03-10",51
"NFLX","2022-03-11",50
"NFLX","2022-03-12",12
"NFLX","2022-03-13",17
"NFLX","2022-03-14",100
"NFLX","2022-03-15",61
"NFLX","2022-03-16",75
"NFLX","2022-03-17",87
"NFLX","2022-03-18",85
"NFLX","2022-03-19",24
"NFLX","2022-03-20",23
"NFLX","2022-03-21",41
"NFLX","2022-03-22",52
"NFLX","2022-03-23",55
"NFLX","2022-03-24",46
"NFLX","2022-03-25",53
"NFLX","2022-03-26",26
"NFLX","2022-03-27",15
"NFLX","2022-03-28",59
"NFLX","2022-03-29",78
"NFLX","2022-03-30",65
"NFLX","2022-03-31",54
