"keyword","time","value"
"TEAF","2022-09-01",0
"TEAF","2022-09-02",0
"TEAF","2022-09-03",100
"TEAF","2022-09-04",0
"TEAF","2022-09-05",31
"TEAF","2022-09-06",0
"TEAF","2022-09-07",0
"TEAF","2022-09-08",33
"TEAF","2022-09-09",39
"TEAF","2022-09-10",59
"TEAF","2022-09-11",30
"TEAF","2022-09-12",49
"TEAF","2022-09-13",0
"TEAF","2022-09-14",0
"TEAF","2022-09-15",80
"TEAF","2022-09-16",71
"TEAF","2022-09-17",0
"TEAF","2022-09-18",41
"TEAF","2022-09-19",50
"TEAF","2022-09-20",75
"TEAF","2022-09-21",27
"TEAF","2022-09-22",29
"TEAF","2022-09-23",0
"TEAF","2022-09-24",0
"TEAF","2022-09-25",0
"TEAF","2022-09-26",0
"TEAF","2022-09-27",59
"TEAF","2022-09-28",0
"TEAF","2022-09-29",35
"TEAF","2022-09-30",32
