"keyword","time","value"
"ULBI","2022-08-01",23
"ULBI","2022-08-02",62
"ULBI","2022-08-03",30
"ULBI","2022-08-04",0
"ULBI","2022-08-05",16
"ULBI","2022-08-06",0
"ULBI","2022-08-07",0
"ULBI","2022-08-08",0
"ULBI","2022-08-09",36
"ULBI","2022-08-10",42
"ULBI","2022-08-11",17
"ULBI","2022-08-12",0
"ULBI","2022-08-13",100
"ULBI","2022-08-14",0
"ULBI","2022-08-15",0
"ULBI","2022-08-16",85
"ULBI","2022-08-17",0
"ULBI","2022-08-18",0
"ULBI","2022-08-19",0
"ULBI","2022-08-20",0
"ULBI","2022-08-21",0
"ULBI","2022-08-22",0
"ULBI","2022-08-23",21
"ULBI","2022-08-24",39
"ULBI","2022-08-25",41
"ULBI","2022-08-26",0
"ULBI","2022-08-27",38
"ULBI","2022-08-28",0
"ULBI","2022-08-29",0
"ULBI","2022-08-30",0
"ULBI","2022-08-31",48
