"keyword","time","value"
"FRC","2022-05-01",55
"FRC","2022-05-02",82
"FRC","2022-05-03",78
"FRC","2022-05-04",92
"FRC","2022-05-05",76
"FRC","2022-05-06",82
"FRC","2022-05-07",71
"FRC","2022-05-08",68
"FRC","2022-05-09",92
"FRC","2022-05-10",85
"FRC","2022-05-11",89
"FRC","2022-05-12",84
"FRC","2022-05-13",78
"FRC","2022-05-14",80
"FRC","2022-05-15",74
"FRC","2022-05-16",81
"FRC","2022-05-17",100
"FRC","2022-05-18",86
"FRC","2022-05-19",84
"FRC","2022-05-20",73
"FRC","2022-05-21",63
"FRC","2022-05-22",75
"FRC","2022-05-23",86
"FRC","2022-05-24",83
"FRC","2022-05-25",73
"FRC","2022-05-26",91
"FRC","2022-05-27",83
"FRC","2022-05-28",66
"FRC","2022-05-29",61
"FRC","2022-05-30",76
"FRC","2022-05-31",93
