"keyword","time","value"
"ROKU","2022-12-01",31
"ROKU","2022-12-02",29
"ROKU","2022-12-03",36
"ROKU","2022-12-04",37
"ROKU","2022-12-05",30
"ROKU","2022-12-06",28
"ROKU","2022-12-07",34
"ROKU","2022-12-08",31
"ROKU","2022-12-09",31
"ROKU","2022-12-10",35
"ROKU","2022-12-11",38
"ROKU","2022-12-12",32
"ROKU","2022-12-13",30
"ROKU","2022-12-14",32
"ROKU","2022-12-15",31
"ROKU","2022-12-16",29
"ROKU","2022-12-17",34
"ROKU","2022-12-18",36
"ROKU","2022-12-19",36
"ROKU","2022-12-20",31
"ROKU","2022-12-21",35
"ROKU","2022-12-22",35
"ROKU","2022-12-23",38
"ROKU","2022-12-24",41
"ROKU","2022-12-25",43
"ROKU","2022-12-26",42
"ROKU","2022-12-27",39
"ROKU","2022-12-28",41
"ROKU","2022-12-29",40
"ROKU","2022-12-30",43
"ROKU","2022-12-31",100
