"keyword","time","value"
"BLU","2023-02-01",78
"BLU","2023-02-02",89
"BLU","2023-02-03",87
"BLU","2023-02-04",97
"BLU","2023-02-05",97
"BLU","2023-02-06",87
"BLU","2023-02-07",95
"BLU","2023-02-08",87
"BLU","2023-02-09",91
"BLU","2023-02-10",87
"BLU","2023-02-11",95
"BLU","2023-02-12",94
"BLU","2023-02-13",88
"BLU","2023-02-14",91
"BLU","2023-02-15",82
"BLU","2023-02-16",88
"BLU","2023-02-17",91
"BLU","2023-02-18",95
"BLU","2023-02-19",100
"BLU","2023-02-20",89
"BLU","2023-02-21",90
"BLU","2023-02-22",92
"BLU","2023-02-23",94
"BLU","2023-02-24",95
"BLU","2023-02-25",91
"BLU","2023-02-26",95
"BLU","2023-02-27",85
"BLU","2023-02-28",93
