"keyword","time","value"
"ISRG","2023-04-01",17
"ISRG","2023-04-02",0
"ISRG","2023-04-03",33
"ISRG","2023-04-04",23
"ISRG","2023-04-05",30
"ISRG","2023-04-06",20
"ISRG","2023-04-07",16
"ISRG","2023-04-08",7
"ISRG","2023-04-09",0
"ISRG","2023-04-10",58
"ISRG","2023-04-11",54
"ISRG","2023-04-12",44
"ISRG","2023-04-13",39
"ISRG","2023-04-14",22
"ISRG","2023-04-15",8
"ISRG","2023-04-16",10
"ISRG","2023-04-17",19
"ISRG","2023-04-18",66
"ISRG","2023-04-19",100
"ISRG","2023-04-20",64
"ISRG","2023-04-21",45
"ISRG","2023-04-22",14
"ISRG","2023-04-23",0
"ISRG","2023-04-24",40
