"keyword","time","value"
"ERIC","2023-04-01",89
"ERIC","2023-04-02",85
"ERIC","2023-04-03",83
"ERIC","2023-04-04",86
"ERIC","2023-04-05",85
"ERIC","2023-04-06",86
"ERIC","2023-04-07",89
"ERIC","2023-04-08",80
"ERIC","2023-04-09",73
"ERIC","2023-04-10",82
"ERIC","2023-04-11",79
"ERIC","2023-04-12",75
"ERIC","2023-04-13",82
"ERIC","2023-04-14",84
"ERIC","2023-04-15",76
"ERIC","2023-04-16",78
"ERIC","2023-04-17",92
"ERIC","2023-04-18",86
"ERIC","2023-04-19",88
"ERIC","2023-04-20",85
"ERIC","2023-04-21",85
"ERIC","2023-04-22",90
"ERIC","2023-04-23",100
"ERIC","2023-04-24",99
