"keyword","time","value"
"DKNG","2022-09-01",62
"DKNG","2022-09-02",55
"DKNG","2022-09-03",15
"DKNG","2022-09-04",14
"DKNG","2022-09-05",12
"DKNG","2022-09-06",66
"DKNG","2022-09-07",53
"DKNG","2022-09-08",77
"DKNG","2022-09-09",92
"DKNG","2022-09-10",29
"DKNG","2022-09-11",6
"DKNG","2022-09-12",75
"DKNG","2022-09-13",74
"DKNG","2022-09-14",100
"DKNG","2022-09-15",60
"DKNG","2022-09-16",96
"DKNG","2022-09-17",15
"DKNG","2022-09-18",18
"DKNG","2022-09-19",79
"DKNG","2022-09-20",80
"DKNG","2022-09-21",88
"DKNG","2022-09-22",50
"DKNG","2022-09-23",64
"DKNG","2022-09-24",18
"DKNG","2022-09-25",9
"DKNG","2022-09-26",75
"DKNG","2022-09-27",89
"DKNG","2022-09-28",74
"DKNG","2022-09-29",57
"DKNG","2022-09-30",67
