"keyword","time","value"
"ROKU","2023-02-01",64
"ROKU","2023-02-02",68
"ROKU","2023-02-03",68
"ROKU","2023-02-04",74
"ROKU","2023-02-05",76
"ROKU","2023-02-06",70
"ROKU","2023-02-07",68
"ROKU","2023-02-08",63
"ROKU","2023-02-09",68
"ROKU","2023-02-10",70
"ROKU","2023-02-11",76
"ROKU","2023-02-12",100
"ROKU","2023-02-13",66
"ROKU","2023-02-14",61
"ROKU","2023-02-15",67
"ROKU","2023-02-16",69
"ROKU","2023-02-17",66
"ROKU","2023-02-18",78
"ROKU","2023-02-19",76
"ROKU","2023-02-20",69
"ROKU","2023-02-21",62
"ROKU","2023-02-22",64
"ROKU","2023-02-23",62
"ROKU","2023-02-24",64
"ROKU","2023-02-25",71
"ROKU","2023-02-26",76
"ROKU","2023-02-27",72
"ROKU","2023-02-28",67
