"keyword","time","value"
"WAL","2022-07-01",49
"WAL","2022-07-02",51
"WAL","2022-07-03",48
"WAL","2022-07-04",47
"WAL","2022-07-05",45
"WAL","2022-07-06",42
"WAL","2022-07-07",43
"WAL","2022-07-08",49
"WAL","2022-07-09",80
"WAL","2022-07-10",100
"WAL","2022-07-11",46
"WAL","2022-07-12",40
"WAL","2022-07-13",43
"WAL","2022-07-14",44
"WAL","2022-07-15",48
"WAL","2022-07-16",49
"WAL","2022-07-17",44
"WAL","2022-07-18",45
"WAL","2022-07-19",46
"WAL","2022-07-20",43
"WAL","2022-07-21",43
"WAL","2022-07-22",42
"WAL","2022-07-23",52
"WAL","2022-07-24",43
"WAL","2022-07-25",43
"WAL","2022-07-26",46
"WAL","2022-07-27",43
"WAL","2022-07-28",44
"WAL","2022-07-29",47
"WAL","2022-07-30",43
"WAL","2022-07-31",50
