"keyword","time","value"
"GNRC","2022-09-01",56
"GNRC","2022-09-02",80
"GNRC","2022-09-03",41
"GNRC","2022-09-04",0
"GNRC","2022-09-05",39
"GNRC","2022-09-06",31
"GNRC","2022-09-07",86
"GNRC","2022-09-08",12
"GNRC","2022-09-09",0
"GNRC","2022-09-10",94
"GNRC","2022-09-11",43
"GNRC","2022-09-12",40
"GNRC","2022-09-13",67
"GNRC","2022-09-14",68
"GNRC","2022-09-15",48
"GNRC","2022-09-16",47
"GNRC","2022-09-17",62
"GNRC","2022-09-18",0
"GNRC","2022-09-19",63
"GNRC","2022-09-20",46
"GNRC","2022-09-21",57
"GNRC","2022-09-22",29
"GNRC","2022-09-23",89
"GNRC","2022-09-24",54
"GNRC","2022-09-25",48
"GNRC","2022-09-26",95
"GNRC","2022-09-27",77
"GNRC","2022-09-28",65
"GNRC","2022-09-29",100
"GNRC","2022-09-30",50
