"keyword","time","value"
"AMZN","2022-12-01",80
"AMZN","2022-12-02",71
"AMZN","2022-12-03",26
"AMZN","2022-12-04",15
"AMZN","2022-12-05",79
"AMZN","2022-12-06",76
"AMZN","2022-12-07",78
"AMZN","2022-12-08",78
"AMZN","2022-12-09",66
"AMZN","2022-12-10",26
"AMZN","2022-12-11",18
"AMZN","2022-12-12",67
"AMZN","2022-12-13",88
"AMZN","2022-12-14",78
"AMZN","2022-12-15",81
"AMZN","2022-12-16",78
"AMZN","2022-12-17",29
"AMZN","2022-12-18",19
"AMZN","2022-12-19",82
"AMZN","2022-12-20",89
"AMZN","2022-12-21",90
"AMZN","2022-12-22",100
"AMZN","2022-12-23",76
"AMZN","2022-12-24",26
"AMZN","2022-12-25",18
"AMZN","2022-12-26",33
"AMZN","2022-12-27",82
"AMZN","2022-12-28",80
"AMZN","2022-12-29",78
"AMZN","2022-12-30",72
"AMZN","2022-12-31",26
