"keyword","time","value"
"BLU","2022-09-01",88
"BLU","2022-09-02",89
"BLU","2022-09-03",100
"BLU","2022-09-04",91
"BLU","2022-09-05",89
"BLU","2022-09-06",80
"BLU","2022-09-07",86
"BLU","2022-09-08",82
"BLU","2022-09-09",88
"BLU","2022-09-10",90
"BLU","2022-09-11",90
"BLU","2022-09-12",88
"BLU","2022-09-13",84
"BLU","2022-09-14",84
"BLU","2022-09-15",87
"BLU","2022-09-16",90
"BLU","2022-09-17",93
"BLU","2022-09-18",86
"BLU","2022-09-19",81
"BLU","2022-09-20",84
"BLU","2022-09-21",85
"BLU","2022-09-22",88
"BLU","2022-09-23",90
"BLU","2022-09-24",92
"BLU","2022-09-25",91
"BLU","2022-09-26",83
"BLU","2022-09-27",81
"BLU","2022-09-28",88
"BLU","2022-09-29",83
"BLU","2022-09-30",87
