"keyword","time","value"
"UFAB","2022-11-01",0
"UFAB","2022-11-02",52
"UFAB","2022-11-03",0
"UFAB","2022-11-04",0
"UFAB","2022-11-05",100
"UFAB","2022-11-06",46
"UFAB","2022-11-07",43
"UFAB","2022-11-08",0
"UFAB","2022-11-09",0
"UFAB","2022-11-10",39
"UFAB","2022-11-11",43
"UFAB","2022-11-12",0
"UFAB","2022-11-13",0
"UFAB","2022-11-14",0
"UFAB","2022-11-15",35
"UFAB","2022-11-16",0
"UFAB","2022-11-17",85
"UFAB","2022-11-18",0
"UFAB","2022-11-19",35
"UFAB","2022-11-20",0
"UFAB","2022-11-21",0
"UFAB","2022-11-22",0
"UFAB","2022-11-23",0
"UFAB","2022-11-24",95
"UFAB","2022-11-25",0
"UFAB","2022-11-26",68
"UFAB","2022-11-27",0
"UFAB","2022-11-28",0
"UFAB","2022-11-29",45
"UFAB","2022-11-30",0
