"keyword","time","value"
"FDBC","2022-07-01",42
"FDBC","2022-07-02",0
"FDBC","2022-07-03",100
"FDBC","2022-07-04",0
"FDBC","2022-07-05",51
"FDBC","2022-07-06",0
"FDBC","2022-07-07",67
"FDBC","2022-07-08",0
"FDBC","2022-07-09",0
"FDBC","2022-07-10",25
"FDBC","2022-07-11",0
"FDBC","2022-07-12",0
"FDBC","2022-07-13",0
"FDBC","2022-07-14",0
"FDBC","2022-07-15",0
"FDBC","2022-07-16",0
"FDBC","2022-07-17",0
"FDBC","2022-07-18",0
"FDBC","2022-07-19",0
"FDBC","2022-07-20",0
"FDBC","2022-07-21",0
"FDBC","2022-07-22",49
"FDBC","2022-07-23",0
"FDBC","2022-07-24",39
"FDBC","2022-07-25",0
"FDBC","2022-07-26",0
"FDBC","2022-07-27",0
"FDBC","2022-07-28",0
"FDBC","2022-07-29",0
"FDBC","2022-07-30",0
"FDBC","2022-07-31",48
