"keyword","time","value"
"GMVD","2022-08-01",46
"GMVD","2022-08-02",0
"GMVD","2022-08-03",65
"GMVD","2022-08-04",64
"GMVD","2022-08-05",37
"GMVD","2022-08-06",0
"GMVD","2022-08-07",0
"GMVD","2022-08-08",0
"GMVD","2022-08-09",100
"GMVD","2022-08-10",0
"GMVD","2022-08-11",0
"GMVD","2022-08-12",0
"GMVD","2022-08-13",0
"GMVD","2022-08-14",0
"GMVD","2022-08-15",0
"GMVD","2022-08-16",55
"GMVD","2022-08-17",42
"GMVD","2022-08-18",58
"GMVD","2022-08-19",0
"GMVD","2022-08-20",0
"GMVD","2022-08-21",34
"GMVD","2022-08-22",0
"GMVD","2022-08-23",0
"GMVD","2022-08-24",0
"GMVD","2022-08-25",0
"GMVD","2022-08-26",76
"GMVD","2022-08-27",0
"GMVD","2022-08-28",31
"GMVD","2022-08-29",37
"GMVD","2022-08-30",0
"GMVD","2022-08-31",45
