"keyword","time","value"
"PACW","2023-04-01",15
"PACW","2023-04-02",0
"PACW","2023-04-03",58
"PACW","2023-04-04",79
"PACW","2023-04-05",67
"PACW","2023-04-06",62
"PACW","2023-04-07",21
"PACW","2023-04-08",0
"PACW","2023-04-09",0
"PACW","2023-04-10",34
"PACW","2023-04-11",45
"PACW","2023-04-12",58
"PACW","2023-04-13",28
"PACW","2023-04-14",43
"PACW","2023-04-15",30
"PACW","2023-04-16",16
"PACW","2023-04-17",55
"PACW","2023-04-18",44
"PACW","2023-04-19",100
"PACW","2023-04-20",70
"PACW","2023-04-21",76
"PACW","2023-04-22",27
"PACW","2023-04-23",19
"PACW","2023-04-24",70
