"keyword","time","value"
"LCID","2022-03-01",100
"LCID","2022-03-02",63
"LCID","2022-03-03",57
"LCID","2022-03-04",51
"LCID","2022-03-05",12
"LCID","2022-03-06",10
"LCID","2022-03-07",63
"LCID","2022-03-08",51
"LCID","2022-03-09",50
"LCID","2022-03-10",45
"LCID","2022-03-11",43
"LCID","2022-03-12",13
"LCID","2022-03-13",6
"LCID","2022-03-14",45
"LCID","2022-03-15",46
"LCID","2022-03-16",49
"LCID","2022-03-17",57
"LCID","2022-03-18",50
"LCID","2022-03-19",12
"LCID","2022-03-20",7
"LCID","2022-03-21",50
"LCID","2022-03-22",51
"LCID","2022-03-23",39
"LCID","2022-03-24",45
"LCID","2022-03-25",43
"LCID","2022-03-26",9
"LCID","2022-03-27",8
"LCID","2022-03-28",36
"LCID","2022-03-29",43
"LCID","2022-03-30",53
"LCID","2022-03-31",36
