"keyword","time","value"
"GMVD","2022-09-01",0
"GMVD","2022-09-02",0
"GMVD","2022-09-03",0
"GMVD","2022-09-04",0
"GMVD","2022-09-05",0
"GMVD","2022-09-06",48
"GMVD","2022-09-07",52
"GMVD","2022-09-08",0
"GMVD","2022-09-09",0
"GMVD","2022-09-10",0
"GMVD","2022-09-11",67
"GMVD","2022-09-12",36
"GMVD","2022-09-13",30
"GMVD","2022-09-14",0
"GMVD","2022-09-15",0
"GMVD","2022-09-16",57
"GMVD","2022-09-17",0
"GMVD","2022-09-18",0
"GMVD","2022-09-19",0
"GMVD","2022-09-20",0
"GMVD","2022-09-21",0
"GMVD","2022-09-22",0
"GMVD","2022-09-23",100
"GMVD","2022-09-24",0
"GMVD","2022-09-25",0
"GMVD","2022-09-26",30
"GMVD","2022-09-27",40
"GMVD","2022-09-28",0
"GMVD","2022-09-29",0
"GMVD","2022-09-30",41
