"keyword","time","value"
"BBIO","2022-07-01",70
"BBIO","2022-07-02",0
"BBIO","2022-07-03",0
"BBIO","2022-07-04",30
"BBIO","2022-07-05",99
"BBIO","2022-07-06",0
"BBIO","2022-07-07",91
"BBIO","2022-07-08",25
"BBIO","2022-07-09",57
"BBIO","2022-07-10",0
"BBIO","2022-07-11",51
"BBIO","2022-07-12",38
"BBIO","2022-07-13",61
"BBIO","2022-07-14",0
"BBIO","2022-07-15",0
"BBIO","2022-07-16",0
"BBIO","2022-07-17",0
"BBIO","2022-07-18",68
"BBIO","2022-07-19",0
"BBIO","2022-07-20",45
"BBIO","2022-07-21",43
"BBIO","2022-07-22",68
"BBIO","2022-07-23",0
"BBIO","2022-07-24",0
"BBIO","2022-07-25",97
"BBIO","2022-07-26",100
"BBIO","2022-07-27",69
"BBIO","2022-07-28",0
"BBIO","2022-07-29",45
"BBIO","2022-07-30",0
"BBIO","2022-07-31",0
