"keyword","time","value"
"LUNR","2023-03-01",56
"LUNR","2023-03-02",58
"LUNR","2023-03-03",22
"LUNR","2023-03-04",26
"LUNR","2023-03-05",0
"LUNR","2023-03-06",29
"LUNR","2023-03-07",34
"LUNR","2023-03-08",46
"LUNR","2023-03-09",60
"LUNR","2023-03-10",100
"LUNR","2023-03-11",30
"LUNR","2023-03-12",25
"LUNR","2023-03-13",35
"LUNR","2023-03-14",56
"LUNR","2023-03-15",24
"LUNR","2023-03-16",34
"LUNR","2023-03-17",19
"LUNR","2023-03-18",23
"LUNR","2023-03-19",12
"LUNR","2023-03-20",29
"LUNR","2023-03-21",24
"LUNR","2023-03-22",19
"LUNR","2023-03-23",0
"LUNR","2023-03-24",0
"LUNR","2023-03-25",0
"LUNR","2023-03-26",0
"LUNR","2023-03-27",32
"LUNR","2023-03-28",18
"LUNR","2023-03-29",27
"LUNR","2023-03-30",17
"LUNR","2023-03-31",13
