"keyword","time","value"
"VALE","2022-03-01",78
"VALE","2022-03-02",82
"VALE","2022-03-03",84
"VALE","2022-03-04",83
"VALE","2022-03-05",80
"VALE","2022-03-06",77
"VALE","2022-03-07",87
"VALE","2022-03-08",86
"VALE","2022-03-09",81
"VALE","2022-03-10",82
"VALE","2022-03-11",87
"VALE","2022-03-12",78
"VALE","2022-03-13",79
"VALE","2022-03-14",86
"VALE","2022-03-15",88
"VALE","2022-03-16",86
"VALE","2022-03-17",88
"VALE","2022-03-18",90
"VALE","2022-03-19",83
"VALE","2022-03-20",81
"VALE","2022-03-21",94
"VALE","2022-03-22",100
"VALE","2022-03-23",91
"VALE","2022-03-24",86
"VALE","2022-03-25",84
"VALE","2022-03-26",77
"VALE","2022-03-27",76
"VALE","2022-03-28",83
"VALE","2022-03-29",82
"VALE","2022-03-30",81
"VALE","2022-03-31",82
