"keyword","time","value"
"BSGA","2022-05-01",37
"BSGA","2022-05-02",0
"BSGA","2022-05-03",0
"BSGA","2022-05-04",0
"BSGA","2022-05-05",0
"BSGA","2022-05-06",0
"BSGA","2022-05-07",0
"BSGA","2022-05-08",0
"BSGA","2022-05-09",0
"BSGA","2022-05-10",39
"BSGA","2022-05-11",0
"BSGA","2022-05-12",0
"BSGA","2022-05-13",0
"BSGA","2022-05-14",0
"BSGA","2022-05-15",0
"BSGA","2022-05-16",0
"BSGA","2022-05-17",0
"BSGA","2022-05-18",100
"BSGA","2022-05-19",0
"BSGA","2022-05-20",70
"BSGA","2022-05-21",0
"BSGA","2022-05-22",93
"BSGA","2022-05-23",0
"BSGA","2022-05-24",0
"BSGA","2022-05-25",0
"BSGA","2022-05-26",40
"BSGA","2022-05-27",0
"BSGA","2022-05-28",0
"BSGA","2022-05-29",0
"BSGA","2022-05-30",0
"BSGA","2022-05-31",0
