"keyword","time","value"
"IMAQ","2023-04-01",0
"IMAQ","2023-04-02",0
"IMAQ","2023-04-03",51
"IMAQ","2023-04-04",0
"IMAQ","2023-04-05",55
"IMAQ","2023-04-06",0
"IMAQ","2023-04-07",0
"IMAQ","2023-04-08",0
"IMAQ","2023-04-09",0
"IMAQ","2023-04-10",0
"IMAQ","2023-04-11",58
"IMAQ","2023-04-12",0
"IMAQ","2023-04-13",0
"IMAQ","2023-04-14",42
"IMAQ","2023-04-15",0
"IMAQ","2023-04-16",100
"IMAQ","2023-04-17",41
"IMAQ","2023-04-18",0
"IMAQ","2023-04-19",0
"IMAQ","2023-04-20",0
"IMAQ","2023-04-21",0
"IMAQ","2023-04-22",0
"IMAQ","2023-04-23",0
"IMAQ","2023-04-24",0
