"keyword","time","value"
"UAL","2022-12-01",35
"UAL","2022-12-02",28
"UAL","2022-12-03",19
"UAL","2022-12-04",19
"UAL","2022-12-05",30
"UAL","2022-12-06",31
"UAL","2022-12-07",30
"UAL","2022-12-08",26
"UAL","2022-12-09",26
"UAL","2022-12-10",20
"UAL","2022-12-11",21
"UAL","2022-12-12",33
"UAL","2022-12-13",44
"UAL","2022-12-14",100
"UAL","2022-12-15",49
"UAL","2022-12-16",33
"UAL","2022-12-17",19
"UAL","2022-12-18",21
"UAL","2022-12-19",27
"UAL","2022-12-20",29
"UAL","2022-12-21",28
"UAL","2022-12-22",29
"UAL","2022-12-23",27
"UAL","2022-12-24",19
"UAL","2022-12-25",19
"UAL","2022-12-26",18
"UAL","2022-12-27",25
"UAL","2022-12-28",26
"UAL","2022-12-29",23
"UAL","2022-12-30",21
"UAL","2022-12-31",15
