"keyword","time","value"
"LUNR","2022-08-01",24
"LUNR","2022-08-02",20
"LUNR","2022-08-03",0
"LUNR","2022-08-04",40
"LUNR","2022-08-05",0
"LUNR","2022-08-06",100
"LUNR","2022-08-07",32
"LUNR","2022-08-08",58
"LUNR","2022-08-09",0
"LUNR","2022-08-10",84
"LUNR","2022-08-11",34
"LUNR","2022-08-12",93
"LUNR","2022-08-13",0
"LUNR","2022-08-14",63
"LUNR","2022-08-15",19
"LUNR","2022-08-16",0
"LUNR","2022-08-17",33
"LUNR","2022-08-18",19
"LUNR","2022-08-19",0
"LUNR","2022-08-20",37
"LUNR","2022-08-21",25
"LUNR","2022-08-22",0
"LUNR","2022-08-23",34
"LUNR","2022-08-24",16
"LUNR","2022-08-25",19
"LUNR","2022-08-26",23
"LUNR","2022-08-27",57
"LUNR","2022-08-28",0
"LUNR","2022-08-29",21
"LUNR","2022-08-30",0
"LUNR","2022-08-31",93
