"keyword","time","value"
"GNRC","2023-01-01",20
"GNRC","2023-01-02",72
"GNRC","2023-01-03",90
"GNRC","2023-01-04",53
"GNRC","2023-01-05",98
"GNRC","2023-01-06",66
"GNRC","2023-01-07",45
"GNRC","2023-01-08",31
"GNRC","2023-01-09",66
"GNRC","2023-01-10",98
"GNRC","2023-01-11",49
"GNRC","2023-01-12",63
"GNRC","2023-01-13",25
"GNRC","2023-01-14",32
"GNRC","2023-01-15",20
"GNRC","2023-01-16",42
"GNRC","2023-01-17",42
"GNRC","2023-01-18",41
"GNRC","2023-01-19",53
"GNRC","2023-01-20",92
"GNRC","2023-01-21",63
"GNRC","2023-01-22",33
"GNRC","2023-01-23",40
"GNRC","2023-01-24",26
"GNRC","2023-01-25",100
"GNRC","2023-01-26",59
"GNRC","2023-01-27",0
"GNRC","2023-01-28",20
"GNRC","2023-01-29",37
"GNRC","2023-01-30",75
"GNRC","2023-01-31",37
