"keyword","time","value"
"HLMN","2023-02-01",43
"HLMN","2023-02-02",48
"HLMN","2023-02-03",35
"HLMN","2023-02-04",16
"HLMN","2023-02-05",23
"HLMN","2023-02-06",57
"HLMN","2023-02-07",39
"HLMN","2023-02-08",39
"HLMN","2023-02-09",11
"HLMN","2023-02-10",52
"HLMN","2023-02-11",31
"HLMN","2023-02-12",45
"HLMN","2023-02-13",68
"HLMN","2023-02-14",49
"HLMN","2023-02-15",43
"HLMN","2023-02-16",58
"HLMN","2023-02-17",19
"HLMN","2023-02-18",0
"HLMN","2023-02-19",20
"HLMN","2023-02-20",85
"HLMN","2023-02-21",87
"HLMN","2023-02-22",100
"HLMN","2023-02-23",42
"HLMN","2023-02-24",20
"HLMN","2023-02-25",34
"HLMN","2023-02-26",31
"HLMN","2023-02-27",38
"HLMN","2023-02-28",59
