"keyword","time","value"
"GOOG","2023-03-01",79
"GOOG","2023-03-02",88
"GOOG","2023-03-03",81
"GOOG","2023-03-04",53
"GOOG","2023-03-05",56
"GOOG","2023-03-06",89
"GOOG","2023-03-07",87
"GOOG","2023-03-08",85
"GOOG","2023-03-09",87
"GOOG","2023-03-10",79
"GOOG","2023-03-11",52
"GOOG","2023-03-12",55
"GOOG","2023-03-13",88
"GOOG","2023-03-14",90
"GOOG","2023-03-15",87
"GOOG","2023-03-16",100
"GOOG","2023-03-17",93
"GOOG","2023-03-18",54
"GOOG","2023-03-19",51
"GOOG","2023-03-20",93
"GOOG","2023-03-21",98
"GOOG","2023-03-22",97
"GOOG","2023-03-23",89
"GOOG","2023-03-24",84
"GOOG","2023-03-25",53
"GOOG","2023-03-26",50
"GOOG","2023-03-27",86
"GOOG","2023-03-28",81
"GOOG","2023-03-29",79
"GOOG","2023-03-30",84
"GOOG","2023-03-31",77
"GOOG","2023-04-01",52
"GOOG","2023-04-02",45
"GOOG","2023-04-03",86
