"keyword","time","value"
"BAC","2023-03-01",39
"BAC","2023-03-02",37
"BAC","2023-03-03",36
"BAC","2023-03-04",35
"BAC","2023-03-05",39
"BAC","2023-03-06",39
"BAC","2023-03-07",40
"BAC","2023-03-08",38
"BAC","2023-03-09",39
"BAC","2023-03-10",39
"BAC","2023-03-11",38
"BAC","2023-03-12",40
"BAC","2023-03-13",53
"BAC","2023-03-14",59
"BAC","2023-03-15",58
"BAC","2023-03-16",53
"BAC","2023-03-17",51
"BAC","2023-03-18",50
"BAC","2023-03-19",58
"BAC","2023-03-20",100
"BAC","2023-03-21",89
"BAC","2023-03-22",57
"BAC","2023-03-23",45
"BAC","2023-03-24",41
"BAC","2023-03-25",37
"BAC","2023-03-26",40
"BAC","2023-03-27",50
"BAC","2023-03-28",46
"BAC","2023-03-29",40
"BAC","2023-03-30",38
"BAC","2023-03-31",39
