"keyword","time","value"
"GRIN","2022-06-01",89
"GRIN","2022-06-02",92
"GRIN","2022-06-03",94
"GRIN","2022-06-04",83
"GRIN","2022-06-05",74
"GRIN","2022-06-06",88
"GRIN","2022-06-07",84
"GRIN","2022-06-08",94
"GRIN","2022-06-09",73
"GRIN","2022-06-10",96
"GRIN","2022-06-11",78
"GRIN","2022-06-12",86
"GRIN","2022-06-13",81
"GRIN","2022-06-14",90
"GRIN","2022-06-15",86
"GRIN","2022-06-16",91
"GRIN","2022-06-17",89
"GRIN","2022-06-18",86
"GRIN","2022-06-19",79
"GRIN","2022-06-20",89
"GRIN","2022-06-21",86
"GRIN","2022-06-22",100
"GRIN","2022-06-23",96
"GRIN","2022-06-24",89
"GRIN","2022-06-25",75
"GRIN","2022-06-26",82
"GRIN","2022-06-27",87
"GRIN","2022-06-28",85
"GRIN","2022-06-29",84
"GRIN","2022-06-30",91
