"keyword","time","value"
"ASML","2022-07-01",54
"ASML","2022-07-02",24
"ASML","2022-07-03",21
"ASML","2022-07-04",46
"ASML","2022-07-05",73
"ASML","2022-07-06",76
"ASML","2022-07-07",70
"ASML","2022-07-08",57
"ASML","2022-07-09",24
"ASML","2022-07-10",27
"ASML","2022-07-11",51
"ASML","2022-07-12",45
"ASML","2022-07-13",54
"ASML","2022-07-14",54
"ASML","2022-07-15",47
"ASML","2022-07-16",22
"ASML","2022-07-17",22
"ASML","2022-07-18",62
"ASML","2022-07-19",66
"ASML","2022-07-20",100
"ASML","2022-07-21",86
"ASML","2022-07-22",57
"ASML","2022-07-23",29
"ASML","2022-07-24",27
"ASML","2022-07-25",52
"ASML","2022-07-26",61
"ASML","2022-07-27",59
"ASML","2022-07-28",56
"ASML","2022-07-29",66
"ASML","2022-07-30",28
"ASML","2022-07-31",25
