"keyword","time","value"
"SCHW","2023-03-01",4
"SCHW","2023-03-02",3
"SCHW","2023-03-03",4
"SCHW","2023-03-04",4
"SCHW","2023-03-05",3
"SCHW","2023-03-06",4
"SCHW","2023-03-07",4
"SCHW","2023-03-08",2
"SCHW","2023-03-09",10
"SCHW","2023-03-10",25
"SCHW","2023-03-11",12
"SCHW","2023-03-12",7
"SCHW","2023-03-13",100
"SCHW","2023-03-14",73
"SCHW","2023-03-15",54
"SCHW","2023-03-16",34
"SCHW","2023-03-17",32
"SCHW","2023-03-18",15
"SCHW","2023-03-19",13
"SCHW","2023-03-20",27
"SCHW","2023-03-21",27
"SCHW","2023-03-22",19
"SCHW","2023-03-23",20
"SCHW","2023-03-24",22
"SCHW","2023-03-25",7
"SCHW","2023-03-26",8
"SCHW","2023-03-27",21
"SCHW","2023-03-28",20
"SCHW","2023-03-29",15
"SCHW","2023-03-30",28
"SCHW","2023-03-31",21
