"keyword","time","value"
"RPHM","2022-09-01",0
"RPHM","2022-09-02",0
"RPHM","2022-09-03",0
"RPHM","2022-09-04",41
"RPHM","2022-09-05",0
"RPHM","2022-09-06",100
"RPHM","2022-09-07",20
"RPHM","2022-09-08",0
"RPHM","2022-09-09",0
"RPHM","2022-09-10",0
"RPHM","2022-09-11",0
"RPHM","2022-09-12",23
"RPHM","2022-09-13",0
"RPHM","2022-09-14",22
"RPHM","2022-09-15",0
"RPHM","2022-09-16",0
"RPHM","2022-09-17",0
"RPHM","2022-09-18",0
"RPHM","2022-09-19",0
"RPHM","2022-09-20",0
"RPHM","2022-09-21",0
"RPHM","2022-09-22",0
"RPHM","2022-09-23",0
"RPHM","2022-09-24",0
"RPHM","2022-09-25",0
"RPHM","2022-09-26",0
"RPHM","2022-09-27",0
"RPHM","2022-09-28",0
"RPHM","2022-09-29",0
"RPHM","2022-09-30",34
