"keyword","time","value"
"AAPL","2023-03-01",63
"AAPL","2023-03-02",68
"AAPL","2023-03-03",78
"AAPL","2023-03-04",24
"AAPL","2023-03-05",14
"AAPL","2023-03-06",100
"AAPL","2023-03-07",84
"AAPL","2023-03-08",75
"AAPL","2023-03-09",74
"AAPL","2023-03-10",76
"AAPL","2023-03-11",22
"AAPL","2023-03-12",16
"AAPL","2023-03-13",86
"AAPL","2023-03-14",78
"AAPL","2023-03-15",76
"AAPL","2023-03-16",72
"AAPL","2023-03-17",76
"AAPL","2023-03-18",18
"AAPL","2023-03-19",16
"AAPL","2023-03-20",84
"AAPL","2023-03-21",83
"AAPL","2023-03-22",87
"AAPL","2023-03-23",89
"AAPL","2023-03-24",80
"AAPL","2023-03-25",18
"AAPL","2023-03-26",19
"AAPL","2023-03-27",85
"AAPL","2023-03-28",68
"AAPL","2023-03-29",78
"AAPL","2023-03-30",92
"AAPL","2023-03-31",87
"AAPL","2023-04-01",21
"AAPL","2023-04-02",20
"AAPL","2023-04-03",85
