"keyword","time","value"
"ULBI","2023-01-01",24
"ULBI","2023-01-02",45
"ULBI","2023-01-03",0
"ULBI","2023-01-04",0
"ULBI","2023-01-05",0
"ULBI","2023-01-06",21
"ULBI","2023-01-07",0
"ULBI","2023-01-08",19
"ULBI","2023-01-09",49
"ULBI","2023-01-10",0
"ULBI","2023-01-11",20
"ULBI","2023-01-12",0
"ULBI","2023-01-13",24
"ULBI","2023-01-14",0
"ULBI","2023-01-15",14
"ULBI","2023-01-16",21
"ULBI","2023-01-17",0
"ULBI","2023-01-18",39
"ULBI","2023-01-19",44
"ULBI","2023-01-20",50
"ULBI","2023-01-21",0
"ULBI","2023-01-22",15
"ULBI","2023-01-23",0
"ULBI","2023-01-24",38
"ULBI","2023-01-25",15
"ULBI","2023-01-26",16
"ULBI","2023-01-27",100
"ULBI","2023-01-28",48
"ULBI","2023-01-29",0
"ULBI","2023-01-30",23
"ULBI","2023-01-31",0
