"keyword","time","value"
"JBLU","2023-03-01",40
"JBLU","2023-03-02",35
"JBLU","2023-03-03",20
"JBLU","2023-03-04",17
"JBLU","2023-03-05",0
"JBLU","2023-03-06",41
"JBLU","2023-03-07",50
"JBLU","2023-03-08",25
"JBLU","2023-03-09",31
"JBLU","2023-03-10",35
"JBLU","2023-03-11",16
"JBLU","2023-03-12",13
"JBLU","2023-03-13",17
"JBLU","2023-03-14",100
"JBLU","2023-03-15",47
"JBLU","2023-03-16",45
"JBLU","2023-03-17",10
"JBLU","2023-03-18",0
"JBLU","2023-03-19",0
"JBLU","2023-03-20",29
"JBLU","2023-03-21",29
"JBLU","2023-03-22",25
"JBLU","2023-03-23",41
"JBLU","2023-03-24",23
"JBLU","2023-03-25",0
"JBLU","2023-03-26",0
"JBLU","2023-03-27",0
"JBLU","2023-03-28",21
"JBLU","2023-03-29",29
"JBLU","2023-03-30",53
"JBLU","2023-03-31",15
"JBLU","2023-04-01",0
"JBLU","2023-04-02",0
"JBLU","2023-04-03",28
