"keyword","time","value"
"JBLU","2023-01-01",0
"JBLU","2023-01-02",26
"JBLU","2023-01-03",0
"JBLU","2023-01-04",21
"JBLU","2023-01-05",59
"JBLU","2023-01-06",64
"JBLU","2023-01-07",19
"JBLU","2023-01-08",24
"JBLU","2023-01-09",63
"JBLU","2023-01-10",35
"JBLU","2023-01-11",68
"JBLU","2023-01-12",37
"JBLU","2023-01-13",35
"JBLU","2023-01-14",0
"JBLU","2023-01-15",18
"JBLU","2023-01-16",0
"JBLU","2023-01-17",43
"JBLU","2023-01-18",69
"JBLU","2023-01-19",16
"JBLU","2023-01-20",39
"JBLU","2023-01-21",28
"JBLU","2023-01-22",0
"JBLU","2023-01-23",81
"JBLU","2023-01-24",26
"JBLU","2023-01-25",35
"JBLU","2023-01-26",100
"JBLU","2023-01-27",23
"JBLU","2023-01-28",34
"JBLU","2023-01-29",0
"JBLU","2023-01-30",27
"JBLU","2023-01-31",58
