"keyword","time","value"
"STRO","2022-12-01",78
"STRO","2022-12-02",54
"STRO","2022-12-03",100
"STRO","2022-12-04",61
"STRO","2022-12-05",45
"STRO","2022-12-06",63
"STRO","2022-12-07",59
"STRO","2022-12-08",61
"STRO","2022-12-09",66
"STRO","2022-12-10",86
"STRO","2022-12-11",49
"STRO","2022-12-12",68
"STRO","2022-12-13",65
"STRO","2022-12-14",45
"STRO","2022-12-15",43
"STRO","2022-12-16",61
"STRO","2022-12-17",67
"STRO","2022-12-18",53
"STRO","2022-12-19",61
"STRO","2022-12-20",64
"STRO","2022-12-21",57
"STRO","2022-12-22",54
"STRO","2022-12-23",55
"STRO","2022-12-24",85
"STRO","2022-12-25",65
"STRO","2022-12-26",61
"STRO","2022-12-27",53
"STRO","2022-12-28",78
"STRO","2022-12-29",53
"STRO","2022-12-30",35
"STRO","2022-12-31",54
