"keyword","time","value"
"RBLX","2023-03-01",66
"RBLX","2023-03-02",51
"RBLX","2023-03-03",71
"RBLX","2023-03-04",56
"RBLX","2023-03-05",66
"RBLX","2023-03-06",52
"RBLX","2023-03-07",70
"RBLX","2023-03-08",74
"RBLX","2023-03-09",62
"RBLX","2023-03-10",66
"RBLX","2023-03-11",100
"RBLX","2023-03-12",76
"RBLX","2023-03-13",62
"RBLX","2023-03-14",62
"RBLX","2023-03-15",77
"RBLX","2023-03-16",65
"RBLX","2023-03-17",67
"RBLX","2023-03-18",77
"RBLX","2023-03-19",70
"RBLX","2023-03-20",73
"RBLX","2023-03-21",60
"RBLX","2023-03-22",59
"RBLX","2023-03-23",73
"RBLX","2023-03-24",70
"RBLX","2023-03-25",62
"RBLX","2023-03-26",50
"RBLX","2023-03-27",68
"RBLX","2023-03-28",55
"RBLX","2023-03-29",48
"RBLX","2023-03-30",42
"RBLX","2023-03-31",69
