"keyword","time","value"
"BMEA","2023-04-01",0
"BMEA","2023-04-02",0
"BMEA","2023-04-03",77
"BMEA","2023-04-04",44
"BMEA","2023-04-05",0
"BMEA","2023-04-06",42
"BMEA","2023-04-07",0
"BMEA","2023-04-08",0
"BMEA","2023-04-09",0
"BMEA","2023-04-10",0
"BMEA","2023-04-11",0
"BMEA","2023-04-12",0
"BMEA","2023-04-13",0
"BMEA","2023-04-14",0
"BMEA","2023-04-15",87
"BMEA","2023-04-16",0
"BMEA","2023-04-17",42
"BMEA","2023-04-18",0
"BMEA","2023-04-19",0
"BMEA","2023-04-20",100
"BMEA","2023-04-21",40
"BMEA","2023-04-22",0
"BMEA","2023-04-23",0
"BMEA","2023-04-24",41
