"keyword","time","value"
"GMDA","2023-02-01",26
"GMDA","2023-02-02",29
"GMDA","2023-02-03",16
"GMDA","2023-02-04",25
"GMDA","2023-02-05",0
"GMDA","2023-02-06",56
"GMDA","2023-02-07",49
"GMDA","2023-02-08",18
"GMDA","2023-02-09",47
"GMDA","2023-02-10",59
"GMDA","2023-02-11",18
"GMDA","2023-02-12",0
"GMDA","2023-02-13",45
"GMDA","2023-02-14",15
"GMDA","2023-02-15",0
"GMDA","2023-02-16",0
"GMDA","2023-02-17",28
"GMDA","2023-02-18",49
"GMDA","2023-02-19",0
"GMDA","2023-02-20",51
"GMDA","2023-02-21",21
"GMDA","2023-02-22",69
"GMDA","2023-02-23",60
"GMDA","2023-02-24",100
"GMDA","2023-02-25",18
"GMDA","2023-02-26",18
"GMDA","2023-02-27",74
"GMDA","2023-02-28",36
