"keyword","time","value"
"GDEN","2022-09-01",60
"GDEN","2022-09-02",0
"GDEN","2022-09-03",0
"GDEN","2022-09-04",59
"GDEN","2022-09-05",92
"GDEN","2022-09-06",66
"GDEN","2022-09-07",31
"GDEN","2022-09-08",76
"GDEN","2022-09-09",80
"GDEN","2022-09-10",26
"GDEN","2022-09-11",54
"GDEN","2022-09-12",0
"GDEN","2022-09-13",40
"GDEN","2022-09-14",46
"GDEN","2022-09-15",44
"GDEN","2022-09-16",0
"GDEN","2022-09-17",0
"GDEN","2022-09-18",27
"GDEN","2022-09-19",0
"GDEN","2022-09-20",0
"GDEN","2022-09-21",56
"GDEN","2022-09-22",100
"GDEN","2022-09-23",54
"GDEN","2022-09-24",0
"GDEN","2022-09-25",38
"GDEN","2022-09-26",0
"GDEN","2022-09-27",0
"GDEN","2022-09-28",0
"GDEN","2022-09-29",42
"GDEN","2022-09-30",50
