"keyword","time","value"
"CSCO","2023-01-01",25
"CSCO","2023-01-02",35
"CSCO","2023-01-03",65
"CSCO","2023-01-04",86
"CSCO","2023-01-05",76
"CSCO","2023-01-06",100
"CSCO","2023-01-07",15
"CSCO","2023-01-08",13
"CSCO","2023-01-09",90
"CSCO","2023-01-10",77
"CSCO","2023-01-11",69
"CSCO","2023-01-12",83
"CSCO","2023-01-13",64
"CSCO","2023-01-14",28
"CSCO","2023-01-15",18
"CSCO","2023-01-16",27
"CSCO","2023-01-17",82
"CSCO","2023-01-18",68
"CSCO","2023-01-19",53
"CSCO","2023-01-20",44
"CSCO","2023-01-21",26
"CSCO","2023-01-22",6
"CSCO","2023-01-23",60
"CSCO","2023-01-24",75
"CSCO","2023-01-25",53
"CSCO","2023-01-26",55
"CSCO","2023-01-27",69
"CSCO","2023-01-28",19
"CSCO","2023-01-29",25
"CSCO","2023-01-30",45
"CSCO","2023-01-31",76
