"keyword","time","value"
"PHYS","2023-01-01",38
"PHYS","2023-01-02",49
"PHYS","2023-01-03",51
"PHYS","2023-01-04",63
"PHYS","2023-01-05",55
"PHYS","2023-01-06",57
"PHYS","2023-01-07",50
"PHYS","2023-01-08",44
"PHYS","2023-01-09",71
"PHYS","2023-01-10",59
"PHYS","2023-01-11",71
"PHYS","2023-01-12",61
"PHYS","2023-01-13",56
"PHYS","2023-01-14",44
"PHYS","2023-01-15",61
"PHYS","2023-01-16",72
"PHYS","2023-01-17",100
"PHYS","2023-01-18",86
"PHYS","2023-01-19",72
"PHYS","2023-01-20",66
"PHYS","2023-01-21",46
"PHYS","2023-01-22",42
"PHYS","2023-01-23",76
"PHYS","2023-01-24",69
"PHYS","2023-01-25",92
"PHYS","2023-01-26",71
"PHYS","2023-01-27",61
"PHYS","2023-01-28",39
"PHYS","2023-01-29",52
"PHYS","2023-01-30",73
"PHYS","2023-01-31",67
