"keyword","time","value"
"MSFT","2023-03-01",54
"MSFT","2023-03-02",51
"MSFT","2023-03-03",60
"MSFT","2023-03-04",18
"MSFT","2023-03-05",12
"MSFT","2023-03-06",58
"MSFT","2023-03-07",52
"MSFT","2023-03-08",59
"MSFT","2023-03-09",54
"MSFT","2023-03-10",58
"MSFT","2023-03-11",20
"MSFT","2023-03-12",17
"MSFT","2023-03-13",65
"MSFT","2023-03-14",67
"MSFT","2023-03-15",74
"MSFT","2023-03-16",86
"MSFT","2023-03-17",100
"MSFT","2023-03-18",26
"MSFT","2023-03-19",20
"MSFT","2023-03-20",83
"MSFT","2023-03-21",75
"MSFT","2023-03-22",87
"MSFT","2023-03-23",77
"MSFT","2023-03-24",77
"MSFT","2023-03-25",26
"MSFT","2023-03-26",14
"MSFT","2023-03-27",73
"MSFT","2023-03-28",62
"MSFT","2023-03-29",76
"MSFT","2023-03-30",81
"MSFT","2023-03-31",71
