"keyword","time","value"
"SNAP","2023-04-01",74
"SNAP","2023-04-02",79
"SNAP","2023-04-03",83
"SNAP","2023-04-04",85
"SNAP","2023-04-05",88
"SNAP","2023-04-06",84
"SNAP","2023-04-07",83
"SNAP","2023-04-08",76
"SNAP","2023-04-09",76
"SNAP","2023-04-10",84
"SNAP","2023-04-11",82
"SNAP","2023-04-12",79
"SNAP","2023-04-13",81
"SNAP","2023-04-14",80
"SNAP","2023-04-15",76
"SNAP","2023-04-16",78
"SNAP","2023-04-17",82
"SNAP","2023-04-18",90
"SNAP","2023-04-19",90
"SNAP","2023-04-20",90
"SNAP","2023-04-21",100
"SNAP","2023-04-22",89
"SNAP","2023-04-23",84
"SNAP","2023-04-24",82
