"keyword","time","value"
"DKNG","2022-11-01",39
"DKNG","2022-11-02",29
"DKNG","2022-11-03",32
"DKNG","2022-11-04",100
"DKNG","2022-11-05",18
"DKNG","2022-11-06",12
"DKNG","2022-11-07",30
"DKNG","2022-11-08",31
"DKNG","2022-11-09",41
"DKNG","2022-11-10",33
"DKNG","2022-11-11",28
"DKNG","2022-11-12",8
"DKNG","2022-11-13",11
"DKNG","2022-11-14",31
"DKNG","2022-11-15",31
"DKNG","2022-11-16",28
"DKNG","2022-11-17",29
"DKNG","2022-11-18",35
"DKNG","2022-11-19",12
"DKNG","2022-11-20",5
"DKNG","2022-11-21",40
"DKNG","2022-11-22",37
"DKNG","2022-11-23",25
"DKNG","2022-11-24",2
"DKNG","2022-11-25",16
"DKNG","2022-11-26",5
"DKNG","2022-11-27",2
"DKNG","2022-11-28",26
"DKNG","2022-11-29",26
"DKNG","2022-11-30",29
