"keyword","time","value"
"RBLX","2023-01-01",100
"RBLX","2023-01-02",75
"RBLX","2023-01-03",94
"RBLX","2023-01-04",80
"RBLX","2023-01-05",85
"RBLX","2023-01-06",90
"RBLX","2023-01-07",75
"RBLX","2023-01-08",60
"RBLX","2023-01-09",69
"RBLX","2023-01-10",72
"RBLX","2023-01-11",60
"RBLX","2023-01-12",69
"RBLX","2023-01-13",65
"RBLX","2023-01-14",79
"RBLX","2023-01-15",69
"RBLX","2023-01-16",63
"RBLX","2023-01-17",83
"RBLX","2023-01-18",87
"RBLX","2023-01-19",67
"RBLX","2023-01-20",78
"RBLX","2023-01-21",67
"RBLX","2023-01-22",74
"RBLX","2023-01-23",80
"RBLX","2023-01-24",59
"RBLX","2023-01-25",65
"RBLX","2023-01-26",74
"RBLX","2023-01-27",61
"RBLX","2023-01-28",71
"RBLX","2023-01-29",66
"RBLX","2023-01-30",71
"RBLX","2023-01-31",58
